pdf,project_name,multiple_phases,number_countries,eval_year,number_sectors,number_subsectors,mean_investment,number_funding_source,number_carrier_type,overall_rating,relevance,coherence,effectivity,efficiency,impact,sustainability,url,cluster,invest_plan_vs_actual,adaptive_management
Serbien_Fernwärme_2016_D.pdf,Rehabillitierung des Fernwärmesystems - Phase III (Serbien),0,1,2016,1,1,36440000.0,1,1,2,1.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Serbien_Fernwärme_2016_D.pdf,0,0.18285065303804648,1
Serbien_KGF_2013.pdf,Kreditgarantiefonds zur Förd. von KMU,0,1,2013,1,1,8900000.0,1,1,4,4.0,,4.0,4.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Serbien_KGF_2013.pdf,6,,0
Serbien_MEGLIP_2020_D.pdf,Förderung kommunaler Investitionen in Energieeffizienz- und Umweltmaßnahmen,0,1,2020,1,1,11000000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Serbien_MEGLIP_2020_D.pdf,0,0.0,0
Simbabwe_Bewässerungsprogramm_Communal_Areas_2010.pdf,Bewässerungsprogramm <span lang='en'>Communal Areas</span> III,0,1,2010,1,1,7257000.0,1,1,4,3.0,,4.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Simbabwe_Bewässerungsprogramm_Communal_Areas_2010.pdf,1,,0
Simbabwe_MDTF_2020_D.pdf,Beteiligung am investiven Simbabwe Multi Donor Trust Fund (ZimFund),0,1,2020,1,1,59270000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Simbabwe_MDTF_2020_D.pdf,4,0.054169402495075576,0
Simbabwe_OVC_2015_D.pdf,UNICEF-Programm OVC-Fonds,0,1,2015,1,1,64870000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Simbabwe_OVC_2015_D.pdf,0,0.19136897221518462,1
Somalia_Resilienz_2021_D.pdf,Stärkung der ländlichen Resilienz in Südsomalia,0,1,2021,1,1,8030000.0,1,1,3,2.0,2.0,3.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Somalia_Resilienz_2021_D.pdf,3,,0
Sri_Lanka_Batticaloa_2014_D.pdf,Infrastrukturprogramm Batticaloa-Distrikt ,0,1,2014,1,1,15530000.0,1,1,3,2.0,,3.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Batticaloa_2014_D.pdf,0,0.006688963210702318,0
Sri_Lanka_Bildung_2020_D.pdf,Berufliche Bildung im Norden Sri Lankas,0,1,2020,1,1,9560000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Bildung_2020_D.pdf,4,0.1291759465478842,1
Sri_Lanka_Colombo_2018_D.pdf,Elektrizitätsverteilung im Großraum Colombo,0,1,2018,1,1,53240000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Colombo_2018_D.pdf,4,0.5026016031500492,1
Sri_Lanka_DFCC_IV_2008.pdf,DFCC IV - Privatsektorförderung,0,1,2008,1,1,20110000.0,1,1,2,2.0,,2.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_DFCC_IV_2008.pdf,1,0.398406374501992,1
Sri_Lanka_Galle_2015_D.pdf,Sofortmaßnahmen Wasserversorgung Galle I ,0,1,2015,1,1,7000000.0,1,1,2,1.0,,2.0,1.0,2.0,,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Galle_2015_D.pdf,4,0.13677747194579717,1
Sri_Lanka_Galle_2015_E.pdf,Sofortmaßnahmen Wasserversorgung Galle II ,0,1,2015,1,1,18230000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z_EN/Sri_Lanka_Galle_2015_E.pdf,4,,0
Sri_Lanka_Jaffna_2013_D.pdf,"Wiederaufbau Jaffna, Wohnraum u. Schulen",0,1,2013,1,1,3040000.0,1,1,2,1.0,,3.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Jaffna_2013_D.pdf,2,0.009917355371900909,0
Sri_Lanka_Tsunami_Wohnungsbau_2009.pdf,Wohnungsbau-Programm Tsunami ,0,1,2010,1,1,26700000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Sri_Lanka_Tsunami_Wohnungsbau_2009.pdf,1,,0
Südafrika_HIV_2017_D.pdf,HIV-Prävention durch freiwilliges Beraten und Testen I,0,1,2017,1,1,9290000.0,1,1,2,1.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Südafrika_HIV_2017_D.pdf,0,0.1908471275559884,1
Südafrika_KMU_2012.pdf,Förderung kleiner und mittlerer Unternehmen,0,1,2012,1,1,30670000.0,1,1,5,3.0,,5.0,4.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Südafrika_KMU_2012.pdf,6,0.0,0
Südosteuropa_Roma-Education-Fund_2015_D.pdf,<span lang='en'>Roma Education Fund</span>,0,1,2015,1,1,36150000.0,1,1,3,1.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Südosteuropa_Roma-Education-Fund_2015_D.pdf,0,0.0,0
Tadschikistan_Finanzwesen_2017_D.pdf,"Förderung des ländlichen Finanzwesens, Phase I ",0,1,2017,1,1,8250000.0,1,1,3,2.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tadschikistan_Finanzwesen_2017_D.pdf,0,0.02185792349726773,0
Tadschikistan_Nurek_2018_D.pdf,Ersatz der 220/500 KV Schaltanlagen am Wasserkraftwerk Nurek,0,1,2018,1,1,25000000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tadschikistan_Nurek_2018_D.pdf,0,0.05068226120857703,0
Tadschikistan_TBC_2022_D.pdf,Schwerpunktprogramm Gesundheit; Komponente TBC-Bekämpfung IV,0,1,2022,1,1,400000.0,1,1,2,1.0,1.0,1.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tadschikistan_TBC_2022_D.pdf,3,0.03592814371257483,0
Tansania_Distriktgesundheitsversorgung_2018_D.pdf,Distriktgesundheitsversorgung Mtwara Region Phase II,0,1,2018,1,1,4820000.0,1,1,3,2.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Distriktgesundheitsversorgung_2018_D.pdf,0,0.49095607235142125,1
Tansania_Energieeffizienz_2010.pdf,Programm zur Steigerung der Energieeffizienz,0,1,2010,1,1,7800000.0,1,1,4,3.0,,4.0,4.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Energieeffizienz_2010.pdf,1,0.052631578947368356,0
Tansania_Gesundheit_2018_D.pdf,Soziale Sicherung für Arme zur Verbesserung der Müttergesundheit und der HIV-Prävention,0,1,2018,1,1,18170000.0,1,1,3,2.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Gesundheit_2018_D.pdf,4,0.0010172939979654128,0
Tansania_Gesundheit_Basket_Fund_2008.pdf,Gesundheitsreform <span lang='en'>Basked Fund</span> I,0,1,2008,1,1,5110000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Gesundheit_Basket_Fund_2008.pdf,1,,0
Tansania_Kilimanjaro_Ländliche_WV_2009.pdf,Ländliche Wasserversorgung Ost-Kilimanjaro,0,1,2009,1,1,4020000.0,1,1,4,2.0,,4.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Kilimanjaro_Ländliche_WV_2009.pdf,1,0.07053469852104656,0
Tansania_Mtwara_I_2009.pdf,Distriktgesundheitsversorgung Region Mtwara,0,1,2009,1,1,3580000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Mtwara_I_2009.pdf,1,0.0,0
Tansania_PRBS_2018_D.pdf,Allgemeine Budgethilfe in Tansania (PRBS),0,1,2018,1,1,24000000.0,1,1,3,2.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_PRBS_2018_D.pdf,0,,0
Tansania_Schulden_2011.pdf,Schuldenrückkauf,0,1,2011,1,1,9900000.0,1,1,2,2.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Schulden_2011.pdf,6,1.2220039292730847,1
Tansania_Social_Marketing_2014_D.pdf,Ko-Finanzierung <span lang='en'>Social Marketing</span> von Kondomen und Kontrazeptiva ,0,1,2014,1,1,28630000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Social_Marketing_2014_D.pdf,4,0.02582699451618611,0
Tansania_Sozialdienste_Kirchen_2009.pdf,"Sozialdienste der Kirchen Gesundheit, Phase II",0,1,2009,1,1,3370000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Sozialdienste_Kirchen_2009.pdf,1,0.0,0
Tansania_Sozialdienste_Kirchen_Bildung_2009.pdf,Sozialdienste der Kirchen (Sektorprogramm Bildung II),0,1,2008,1,1,2760000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Sozialdienste_Kirchen_Bildung_2009.pdf,1,0.0,0
Tansania_Tanga_2014_D.pdf,Distriktgesundheitsversorgung Tanga,0,1,2014,1,1,39200000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_Tanga_2014_D.pdf,0,0.8150807899461401,1
Tansania_WV_HaiDistriktIV_2017_D.pdf,"Ländliche Wasserversorgung Hai-Distrikt IV-2, (Investition)",0,1,2017,1,1,7620000.0,1,1,2,1.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_WV_HaiDistriktIV_2017_D.pdf,4,0.016887816646562085,0
Tansania_WV_Hai_2014_D.pdf,"Ländliche Wasserversorgung Hai-Distrikt IV-2, Investition",0,1,2014,1,1,7300000.0,1,1,2,1.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_WV_Hai_2014_D.pdf,0,0.0,0
Tansania_WV_Moshi_2017_D.pdf,Ländliche Wasserversorgung Moshi <span lang='en'>Rural District</span> (Investition),0,1,2017,1,1,7900000.0,1,1,2,2.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tansania_WV_Moshi_2017_D.pdf,0,0.08510638297872347,0
TimorLeste_Wasser_2021_D.pdf,Schiffsreparatur- und Werkstattfazilität,0,1,2021,1,1,120000.0,1,1,5,3.0,5.0,5.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/TimorLeste_Wasser_2021_D.pdf,3,1.8834951456310678,1
Timor_Fähren_2011.pdf,Aufbau des maritimen Transportsektors,0,1,2011,1,1,5430000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Timor_Fähren_2011.pdf,2,0.06244424620874228,0
Togo_Lomé_2019_D.pdf,Innerstädtische Umgehungsstraße Lomé,0,1,2019,1,1,18490000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Togo_Lomé_2019_D.pdf,4,0.20842042400716626,1
Togo_WV_SokodeII_2010.pdf,Wasserversorgung <span lang='fr'>Sokodé</span> II,0,1,2010,1,1,4200000.0,1,1,4,3.0,,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Togo_WV_SokodeII_2010.pdf,1,,0
Tschad_FP_HIV_IV_2012.pdf,"Familienplanung / HIV-Prävention, Phase IV",0,1,2012,1,1,4200000.0,1,1,4,3.0,,4.0,3.0,5.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tschad_FP_HIV_IV_2012.pdf,2,0.12658227848101264,1
Tschad_Grundbildung_2007.pdf,Grundschulen,0,1,2007,1,1,8130000.0,1,1,3,2.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tschad_Grundbildung_2007.pdf,1,0.0024570024570024045,0
Tschad_Ouaddai-Biltine_2012.pdf,Dezentrales ländliches Entwicklungsprogramm,0,1,2012,1,1,5910000.0,1,1,3,3.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tschad_Ouaddai-Biltine_2012.pdf,2,0.03617571059431524,0
Tschad_Pistenreha_2009.pdf,Arbeitsintensiver Pistenbau,0,1,2009,1,1,5640000.0,1,1,4,3.0,,4.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tschad_Pistenreha_2009.pdf,1,0.19455252918287938,1
Tschad_WV_2015_D.pdf,Ländliche Trinkwasserversorgung Mayo Dallah und Kabbia (Mayo Kebbi West),0,1,2015,1,1,8100000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tschad_WV_2015_D.pdf,0,0.23667100130039004,1
Tunesien_AEPIV_D_2015.pdf,Wasserversorgung ländlicher Streusiedlungen IV,0,1,2015,1,1,11390000.0,1,1,4,3.0,,3.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_AEPIV_D_2015.pdf,4,,0
Tunesien_Abwasser_2018_D.pdf,"Abwasserentsorgung 4 Städte (<span lang='fr'>Mateur, El Alia, Ras Jebel, Raf Raf</span>)",0,1,2018,1,1,29600000.0,1,1,4,2.0,,3.0,3.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_Abwasser_2018_D.pdf,4,0.5245202558635395,1
Tunesien_FODEPIII_2104_D.pdf,Industrieller Umweltfonds (FODEP) Phase III (Investition),0,1,2014,1,1,15600000.0,1,1,4,3.0,,3.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_FODEPIII_2104_D.pdf,0,0.26916524701873934,1
Tunesien_KKMU_2020_D.pdf,KKMU-Kreditprogramm zur Beschäftigungsförderung,0,1,2020,1,1,50000000.0,1,1,2,1.0,,2.0,3.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_KKMU_2020_D.pdf,0,0.02158979391560353,0
Tunesien_KMU_2019_D.pdf,KMU-Beteiligungsfonds Tunesien ,0,1,2019,1,1,2500000.0,1,1,2,2.0,,1.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_KMU_2019_D.pdf,4,0.0,0
Tunesien_Sondermüll_2020_D.pdf,Sondermülldeponien II,0,1,2020,1,1,4500000.0,1,1,5,3.0,3.0,5.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_Sondermüll_2020_D.pdf,3,,0
Tunesien_WV_Streusiedlungen3_2011.pdf,Wasserversorgung ländliche Streusiedlungen III,0,1,2011,1,1,18100000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Tunesien_WV_Streusiedlungen3_2011.pdf,1,,0
Türkei_Abfall_Samsun_2015_D.pdf,Abfallwirtschaft Samsun (Investition),0,1,2015,1,1,11630000.0,1,1,3,2.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Abfall_Samsun_2015_D.pdf,0,0.38449111470113073,1
Türkei_Denizli_2009.pdf,Abfallentsorgung Denizli,0,1,2009,1,1,10610000.0,1,1,2,1.0,,1.0,1.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Denizli_2009.pdf,1,,0
Türkei_Infrastuktur_D_2015.pdf,"Programm kommunale Infrastruktur I - Sivas, Siirt (Investition)",0,1,2015,1,1,55850000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Infrastuktur_D_2015.pdf,0,0.1567204508608044,1
Türkei_Malatya_2009.pdf,Abwasserentsorgung Malatya,0,1,2009,1,1,43620000.0,1,1,3,3.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Malatya_2009.pdf,1,,0
Türkei_Sekerbank_KU_2014_D.pdf,Förderung von Kleinunternehmen,0,1,2014,1,1,4000000.0,1,1,2,1.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Sekerbank_KU_2014_D.pdf,0,0.0,0
Türkei_Stadtbahn_Bursa_2010.pdf,Stadtbahn Bursa I,0,1,2010,1,1,299170000.0,1,1,2,2.0,,2.0,1.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Stadtbahn_Bursa_2010.pdf,1,0.031403336604514304,0
Türkei_Umweltschutz_Dalyan_Köycegiz_2010.pdf,Umweltschutz Dalyan/Koeycegiz,0,1,2010,1,1,25420000.0,1,1,3,3.0,,2.0,2.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_Umweltschutz_Dalyan_Köycegiz_2010.pdf,1,,0
Türkei_WV_Adana_2006.pdf,Wasserversorgung Adana,0,1,2007,1,1,100740000.0,1,1,2,1.0,,2.0,3.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_WV_Adana_2006.pdf,1,0.18201516793066083,1
Türkei_WV_Isparta_2008.pdf,Abwasserentsorgung Isparta,0,1,2008,1,1,14160000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_WV_Isparta_2008.pdf,1,0.07457627118644078,0
Türkei_WV_Kayseri_2007.pdf,Wasserversorgung Kayseri,0,1,2007,1,1,18957000.0,1,1,2,2.0,,2.0,2.0,2.0,1.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Türkei_WV_Kayseri_2007.pdf,1,0.25,1
Uganda_Aids_2009.pdf,AIDS-Prävention II,0,1,2009,1,1,5560000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Aids_2009.pdf,1,0.055944055944056,0
Uganda_Bekämpfung_Krankheiten_2015_D.pdf,Programm zur Bekämpfung sexuell übertragbarer Krankheiten III,0,1,2015,1,1,6290000.0,1,1,3,2.0,,3.0,4.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Bekämpfung_Krankheiten_2015_D.pdf,0,0.03724696356275311,0
Uganda_Berufsbildungszentren_2012.pdf,Berufsbildungsbildungszentren II,0,1,2012,1,1,5340000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Berufsbildungszentren_2012.pdf,6,,0
Uganda_Distriktgesundheitsprogramm_2008.pdf,Distriktgesundheitsprogramm,0,1,2008,1,1,6420000.0,1,1,3,3.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Distriktgesundheitsprogramm_2008.pdf,1,0.0015048908954101844,0
Uganda_Finanzsektor_2014_D.pdf,Programm Entwicklung des Finanzsektors ,0,1,2014,1,1,1740000.0,1,1,2,1.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Finanzsektor_2014_D.pdf,0,0.24719101123595505,1
Uganda_Netzreha_2017_D.pdf,Sektorbezogenes Programm Netzrehabilitierung Kampala,0,1,2017,1,1,3600000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Netzreha_2017_D.pdf,0,0.10526315789473682,1
Uganda_URCWagons_2019_D.pdf,Generalüberholung von URC Waggons,0,1,2019,1,1,6760000.0,1,1,4,3.0,,5.0,4.0,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_URCWagons_2019_D.pdf,4,0.39716312056737596,1
Uganda_Viktoriasee_2017_D.pdf,Schutz des Viktoriasees I,0,1,2017,1,1,14800000.0,1,1,2,1.0,,2.0,3.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Viktoriasee_2017_D.pdf,0,0.7155963302752294,1
Uganda_WSDF_2020_D.pdf,Unterstützung der Fazilität zur Entwicklung der Wasser- und Sanitärversorgung,0,1,2020,1,1,32160000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_WSDF_2020_D.pdf,4,0.33212472806381427,1
Uganda_WV_Entebbe_2012.pdf,Wasserver- und Abwasserentsorgung Entebbe,0,1,2012,1,1,20200000.0,1,1,3,2.0,,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_WV_Entebbe_2012.pdf,2,0.20163487738419614,1
Uganda_Zahlungssysteme_2008.pdf,Entwicklung des Zahlungsverkehrssystems,0,1,2008,1,1,3000000.0,1,1,3,3.0,,2.0,3.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Uganda_Zahlungssysteme_2008.pdf,1,0.891566265060241,1
Ukraine_Finanz_2015_D.pdf,Treuhandbeteiligung 'Unterstützungsprogramm' für ukrainische Banken',0,1,2015,1,1,30000000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Ukraine_Finanz_2015_D.pdf,4,,0
Usbekistan_Berufsbildung_2011.pdf,Förderung der beruflichen Ausbildung,0,1,2011,1,1,27686000.0,1,1,3,2.0,,2.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Usbekistan_Berufsbildung_2011.pdf,2,0.3879310344827586,1
Usbekistan_Eisenbahn_2013_D.pdf,Elektr. Eisenbahnstrecke Taschkent-Angren,0,1,2013,1,1,65670000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-R-Z/Usbekistan_Eisenbahn_2013_D.pdf,6,0.30279652844744465,1
